2024-05-04 15:21:46,005 INFO    StreamThr :5364 [internal.py:wandb_internal():86] W&B internal server running at pid: 5364, started at: 2024-05-04 15:21:46.005537
2024-05-04 15:21:46,007 DEBUG   HandlerThread:5364 [handler.py:handle_request():146] handle_request: status
2024-05-04 15:21:46,015 INFO    WriterThread:5364 [datastore.py:open_for_write():87] open: d:\4_Course\1_2023Aio\8_40_Day_Python_Practice\Day38\wandb\run-20240504_152145-2a9ane4z\run-2a9ane4z.wandb
2024-05-04 15:21:46,016 DEBUG   SenderThread:5364 [sender.py:send():379] send: header
2024-05-04 15:21:46,054 DEBUG   SenderThread:5364 [sender.py:send():379] send: run
2024-05-04 15:21:46,904 INFO    SenderThread:5364 [dir_watcher.py:__init__():211] watching files in: d:\4_Course\1_2023Aio\8_40_Day_Python_Practice\Day38\wandb\run-20240504_152145-2a9ane4z\files
2024-05-04 15:21:46,904 INFO    SenderThread:5364 [sender.py:_start_run_threads():1124] run started: 2a9ane4z with start time 1714810906.005537
2024-05-04 15:21:46,934 DEBUG   HandlerThread:5364 [handler.py:handle_request():146] handle_request: check_version
2024-05-04 15:21:46,934 DEBUG   SenderThread:5364 [sender.py:send_request():406] send_request: check_version
2024-05-04 15:21:47,449 DEBUG   HandlerThread:5364 [handler.py:handle_request():146] handle_request: run_start
2024-05-04 15:21:47,462 DEBUG   HandlerThread:5364 [system_info.py:__init__():26] System info init
2024-05-04 15:21:47,462 DEBUG   HandlerThread:5364 [system_info.py:__init__():41] System info init done
2024-05-04 15:21:47,463 INFO    HandlerThread:5364 [system_monitor.py:start():194] Starting system monitor
2024-05-04 15:21:47,463 INFO    SystemMonitor:5364 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-05-04 15:21:47,463 INFO    HandlerThread:5364 [system_monitor.py:probe():214] Collecting system info
2024-05-04 15:21:47,466 INFO    SystemMonitor:5364 [interfaces.py:start():190] Started cpu monitoring
2024-05-04 15:21:47,468 DEBUG   HandlerThread:5364 [system_info.py:probe():150] Probing system
2024-05-04 15:21:47,468 INFO    SystemMonitor:5364 [interfaces.py:start():190] Started disk monitoring
2024-05-04 15:21:47,469 INFO    SystemMonitor:5364 [interfaces.py:start():190] Started gpu monitoring
2024-05-04 15:21:47,474 INFO    SystemMonitor:5364 [interfaces.py:start():190] Started memory monitoring
2024-05-04 15:21:47,484 INFO    SystemMonitor:5364 [interfaces.py:start():190] Started network monitoring
2024-05-04 15:21:47,484 DEBUG   HandlerThread:5364 [system_info.py:_probe_git():135] Probing git
2024-05-04 15:21:47,546 DEBUG   HandlerThread:5364 [system_info.py:_probe_git():143] Probing git done
2024-05-04 15:21:47,546 DEBUG   HandlerThread:5364 [system_info.py:probe():198] Probing system done
2024-05-04 15:21:47,546 DEBUG   HandlerThread:5364 [system_monitor.py:probe():223] {'os': 'Windows-10-10.0.19045-SP0', 'python': '3.11.9', 'heartbeatAt': '2024-05-04T08:21:47.468869', 'startedAt': '2024-05-04T08:21:45.997729', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '<python with no main file>', 'codePathLocal': None, 'git': {'remote': 'https://github.com/LeThang15081994/40daypython.git', 'commit': '78b0a2a1251a942b452649eb97a66187cd6d58fb'}, 'email': 'lesythang1581994@gmail.com', 'root': 'D:/4_Course/1_2023Aio/8_40_Day_Python_Practice', 'host': 'lesythang', 'username': 'ADMIN', 'executable': 'C:\\Users\\ADMIN\\AppData\\Local\\Microsoft\\WindowsApps\\PythonSoftwareFoundation.Python.3.11_qbz5n2kfra8p0\\python.exe', 'cpu_count': 4, 'cpu_count_logical': 8, 'cpu_freq': {'current': 3600.0, 'min': 0.0, 'max': 3600.0}, 'cpu_freq_per_core': [{'current': 3600.0, 'min': 0.0, 'max': 3600.0}], 'disk': {'/': {'total': 465.75780868530273, 'used': 271.2731132507324}}, 'gpu': 'NVIDIA GeForce GTX 1650 SUPER', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce GTX 1650 SUPER', 'memory_total': 4294967296}], 'memory': {'total': 15.910964965820312}}
2024-05-04 15:21:47,546 INFO    HandlerThread:5364 [system_monitor.py:probe():224] Finished collecting system info
2024-05-04 15:21:47,546 INFO    HandlerThread:5364 [system_monitor.py:probe():227] Publishing system info
2024-05-04 15:21:47,547 INFO    HandlerThread:5364 [system_monitor.py:probe():229] Finished publishing system info
2024-05-04 15:21:47,547 DEBUG   SenderThread:5364 [sender.py:send():379] send: files
2024-05-04 15:21:47,547 INFO    SenderThread:5364 [sender.py:_save_file():1390] saving file wandb-metadata.json with policy now
2024-05-04 15:21:47,716 DEBUG   HandlerThread:5364 [handler.py:handle_request():146] handle_request: python_packages
2024-05-04 15:21:47,716 DEBUG   SenderThread:5364 [sender.py:send_request():406] send_request: python_packages
2024-05-04 15:21:47,717 DEBUG   HandlerThread:5364 [handler.py:handle_request():146] handle_request: stop_status
2024-05-04 15:21:47,717 DEBUG   HandlerThread:5364 [handler.py:handle_request():146] handle_request: internal_messages
2024-05-04 15:21:47,717 DEBUG   SenderThread:5364 [sender.py:send_request():406] send_request: stop_status
2024-05-04 15:21:47,905 INFO    Thread-91 :5364 [dir_watcher.py:_on_file_created():271] file/dir created: d:\4_Course\1_2023Aio\8_40_Day_Python_Practice\Day38\wandb\run-20240504_152145-2a9ane4z\files\wandb-metadata.json
2024-05-04 15:21:47,905 INFO    Thread-91 :5364 [dir_watcher.py:_on_file_created():271] file/dir created: d:\4_Course\1_2023Aio\8_40_Day_Python_Practice\Day38\wandb\run-20240504_152145-2a9ane4z\files\requirements.txt
2024-05-04 15:21:48,336 DEBUG   HandlerThread:5364 [handler.py:handle_request():146] handle_request: log_artifact
2024-05-04 15:21:48,349 DEBUG   HandlerThread:5364 [handler.py:handle_request():146] handle_request: partial_history
2024-05-04 15:21:48,350 DEBUG   HandlerThread:5364 [handler.py:handle_request():146] handle_request: partial_history
2024-05-04 15:21:48,350 DEBUG   HandlerThread:5364 [handler.py:handle_request():146] handle_request: partial_history
2024-05-04 15:21:48,350 DEBUG   HandlerThread:5364 [handler.py:handle_request():146] handle_request: partial_history
2024-05-04 15:21:48,351 DEBUG   HandlerThread:5364 [handler.py:handle_request():146] handle_request: partial_history
2024-05-04 15:21:48,351 DEBUG   HandlerThread:5364 [handler.py:handle_request():146] handle_request: partial_history
2024-05-04 15:21:48,351 DEBUG   HandlerThread:5364 [handler.py:handle_request():146] handle_request: partial_history
2024-05-04 15:21:48,352 DEBUG   HandlerThread:5364 [handler.py:handle_request():146] handle_request: partial_history
2024-05-04 15:21:48,352 DEBUG   HandlerThread:5364 [handler.py:handle_request():146] handle_request: partial_history
2024-05-04 15:21:48,353 DEBUG   HandlerThread:5364 [handler.py:handle_request():146] handle_request: partial_history
2024-05-04 15:21:48,353 DEBUG   HandlerThread:5364 [handler.py:handle_request():146] handle_request: partial_history
2024-05-04 15:21:48,353 DEBUG   HandlerThread:5364 [handler.py:handle_request():146] handle_request: partial_history
2024-05-04 15:21:48,353 DEBUG   HandlerThread:5364 [handler.py:handle_request():146] handle_request: partial_history
2024-05-04 15:21:48,353 DEBUG   HandlerThread:5364 [handler.py:handle_request():146] handle_request: partial_history
2024-05-04 15:21:48,353 DEBUG   HandlerThread:5364 [handler.py:handle_request():146] handle_request: partial_history
2024-05-04 15:21:48,354 DEBUG   HandlerThread:5364 [handler.py:handle_request():146] handle_request: partial_history
2024-05-04 15:21:48,354 DEBUG   HandlerThread:5364 [handler.py:handle_request():146] handle_request: partial_history
2024-05-04 15:21:48,354 DEBUG   HandlerThread:5364 [handler.py:handle_request():146] handle_request: partial_history
2024-05-04 15:21:48,355 DEBUG   HandlerThread:5364 [handler.py:handle_request():146] handle_request: partial_history
2024-05-04 15:21:48,355 DEBUG   HandlerThread:5364 [handler.py:handle_request():146] handle_request: partial_history
2024-05-04 15:21:48,355 DEBUG   HandlerThread:5364 [handler.py:handle_request():146] handle_request: partial_history
2024-05-04 15:21:48,355 DEBUG   HandlerThread:5364 [handler.py:handle_request():146] handle_request: partial_history
2024-05-04 15:21:48,356 DEBUG   HandlerThread:5364 [handler.py:handle_request():146] handle_request: partial_history
2024-05-04 15:21:48,356 DEBUG   HandlerThread:5364 [handler.py:handle_request():146] handle_request: partial_history
2024-05-04 15:21:48,356 DEBUG   HandlerThread:5364 [handler.py:handle_request():146] handle_request: partial_history
2024-05-04 15:21:48,357 DEBUG   HandlerThread:5364 [handler.py:handle_request():146] handle_request: partial_history
2024-05-04 15:21:48,357 DEBUG   HandlerThread:5364 [handler.py:handle_request():146] handle_request: partial_history
2024-05-04 15:21:48,357 DEBUG   HandlerThread:5364 [handler.py:handle_request():146] handle_request: partial_history
2024-05-04 15:21:48,357 DEBUG   HandlerThread:5364 [handler.py:handle_request():146] handle_request: partial_history
2024-05-04 15:21:48,357 DEBUG   HandlerThread:5364 [handler.py:handle_request():146] handle_request: partial_history
2024-05-04 15:21:48,357 DEBUG   HandlerThread:5364 [handler.py:handle_request():146] handle_request: partial_history
2024-05-04 15:21:48,358 DEBUG   HandlerThread:5364 [handler.py:handle_request():146] handle_request: partial_history
2024-05-04 15:21:48,358 DEBUG   HandlerThread:5364 [handler.py:handle_request():146] handle_request: partial_history
2024-05-04 15:21:48,359 DEBUG   HandlerThread:5364 [handler.py:handle_request():146] handle_request: partial_history
2024-05-04 15:21:48,359 DEBUG   HandlerThread:5364 [handler.py:handle_request():146] handle_request: partial_history
2024-05-04 15:21:48,359 DEBUG   HandlerThread:5364 [handler.py:handle_request():146] handle_request: partial_history
2024-05-04 15:21:48,360 DEBUG   HandlerThread:5364 [handler.py:handle_request():146] handle_request: partial_history
2024-05-04 15:21:48,360 DEBUG   HandlerThread:5364 [handler.py:handle_request():146] handle_request: partial_history
2024-05-04 15:21:48,360 DEBUG   HandlerThread:5364 [handler.py:handle_request():146] handle_request: partial_history
2024-05-04 15:21:48,360 DEBUG   HandlerThread:5364 [handler.py:handle_request():146] handle_request: partial_history
2024-05-04 15:21:48,360 DEBUG   HandlerThread:5364 [handler.py:handle_request():146] handle_request: partial_history
2024-05-04 15:21:48,531 DEBUG   SenderThread:5364 [sender.py:send():379] send: telemetry
2024-05-04 15:21:48,532 DEBUG   SenderThread:5364 [sender.py:send_request():406] send_request: log_artifact
2024-05-04 15:21:48,624 INFO    wandb-upload_0:5364 [upload_job.py:push():131] Uploaded file C:\Users\ADMIN\AppData\Local\Temp\tmpdkekxtl7wandb\emz3av92-wandb-metadata.json
2024-05-04 15:21:48,907 INFO    Thread-91 :5364 [dir_watcher.py:_on_file_created():271] file/dir created: d:\4_Course\1_2023Aio\8_40_Day_Python_Practice\Day38\wandb\run-20240504_152145-2a9ane4z\files\media\table\ Dataset _0_4f0dfea7efcf3ff09626.table.json
2024-05-04 15:21:48,908 INFO    Thread-91 :5364 [dir_watcher.py:_on_file_created():271] file/dir created: d:\4_Course\1_2023Aio\8_40_Day_Python_Practice\Day38\wandb\run-20240504_152145-2a9ane4z\files\media
2024-05-04 15:21:48,909 INFO    Thread-91 :5364 [dir_watcher.py:_on_file_created():271] file/dir created: d:\4_Course\1_2023Aio\8_40_Day_Python_Practice\Day38\wandb\run-20240504_152145-2a9ane4z\files\media\table
2024-05-04 15:21:49,355 DEBUG   HandlerThread:5364 [handler.py:handle_request():146] handle_request: poll_exit
2024-05-04 15:21:49,458 INFO    wandb-upload_0:5364 [upload_job.py:push():131] Uploaded file C:\Users\ADMIN\AppData\Local\Temp\tmpdkekxtl7wandb\rfw3iphl-media/table/ Dataset _0_4f0dfea7efcf3ff09626.table.json
2024-05-04 15:21:50,293 INFO    wandb-upload_0:5364 [upload_job.py:push():89] Uploaded file C:\Users\ADMIN\AppData\Local\wandb\wandb\artifacts\staging\tmpa946ruiu
2024-05-04 15:21:51,292 INFO    SenderThread:5364 [sender.py:send_request_log_artifact():1456] logged artifact run-2a9ane4z-Dataset - {'id': 'QXJ0aWZhY3Q6ODIwNzc4MDM0', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjE3MDQzMzE0Nw==', 'latestArtifact': None}}
2024-05-04 15:21:51,293 DEBUG   SenderThread:5364 [sender.py:send():379] send: files
2024-05-04 15:21:51,293 DEBUG   HandlerThread:5364 [handler.py:handle_request():146] handle_request: status_report
2024-05-04 15:21:51,294 INFO    SenderThread:5364 [sender.py:_save_file():1390] saving file media\table\ Dataset _0_4f0dfea7efcf3ff09626.table.json with policy now
2024-05-04 15:21:51,297 DEBUG   SenderThread:5364 [sender.py:send():379] send: history
2024-05-04 15:21:51,297 DEBUG   SenderThread:5364 [sender.py:send_request():406] send_request: summary_record
2024-05-04 15:21:51,303 INFO    SenderThread:5364 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-05-04 15:21:51,303 DEBUG   SenderThread:5364 [sender.py:send():379] send: history
2024-05-04 15:21:51,304 DEBUG   SenderThread:5364 [sender.py:send_request():406] send_request: summary_record
